Order_ID,Customer_Name,Age,Gender,State,City,Product_Category,Product_Name,Quantity,Unit_Price,Sales_Amount,Order_Date,Payment_Method,Customer_Rating,Delivery_Status
ORD00177,Ekani Ahuja,39.0,Male,Maharashtra,Chennai,Clothing,Shirt,8.0,1859.15,14873.2,2025-09-18,Debit Card,3.2,Pending
ORD00178,Brijesh Bhakta,40.0,Male,Karnataka,Kochi,Clothing,Shirt,5.0,2484.47,12422.35,2025-05-16,Debit Card,2.8,Cancelled
ORD00179,Ekantika Bakshi,47.0,Male,Delhi,New Delhi,Groceries,Rice,1.0,4662.33,4662.33,2024-11-28,Credit Card,4.4,Cancelled
ORD00180,Kalpit Sarraf,47.0,Female,Kerala,Mumbai,Furniture,Table,1.0,3247.4,3247.4,2025-02-19,Net Banking,3.3,Pending
ORD00181,Ria Bhavsar,50.0,Male,Kerala,New Delhi,Clothing,Jeans,1.0,4923.42,34463.94,2024-07-05,UPI,2.5,Pending
ORD00182,Jagrati Peri,20.0,Female,Kerala,Chennai,Clothing,Jeans,2.0,853.33,1706.66,2025-08-19,Credit Card,1.9,Pending
ORD00183,Gauri Konda,20.0,Male,Maharashtra,Kochi,Furniture,Table,5.0,4052.08,20260.4,2025-03-16,UPI,2.8,Cancelled
ORD00184,Vedant Puri,49.0,Male,Kerala,Chennai,Furniture,Table,2.0,3265.79,6531.58,2026-05-23,Debit Card,2.8,Pending
ORD00185,Ishwar Arya,34.0,Male,Tamil Nadu,New Delhi,Groceries,Oil,9.0,331.42,2982.78,2025-02-03,Cash,4.4,Delivered
ORD00186,Dipta Rajagopal,63.0,Male,Kerala,Chennai,Furniture,Oil,1.0,1476.95,1476.95,2026-05-19,UPI,3.4,Cancelled
ORD00187,Pratyush Madan,56.0,Female,Kerala,Chennai,Furniture,Table,7.0,1413.95,9897.65,2026-03-29,Net Banking,2.6,Delivered
ORD00188,Rachita Arora,55.0,Male,Karnataka,Chennai,Furniture,Table,7.0,3784.71,34062.39,2026-03-28,Debit Card,1.6,Pending
ORD00189,Jason Manne,57.0,Male,Tamil Nadu,Mumbai,Electronics,Headphones,7.0,3802.63,26618.41,2024-07-19,Credit Card,1.6,Delivered
ORD00190,Geetika Naik,44.0,Male,Tamil Nadu,Kochi,Books,Dictionary,7.0,2206.51,15445.57,2025-11-24,UPI,2.8,Delivered
ORD00191,Yashoda Padmanabhan,18.0,Female,Karnataka,Kochi,Clothing,Shirt,5.0,3674.48,18372.4,2025-02-24,Net Banking,2.1,Cancelled
ORD00192,George Murthy,33.0,Male,Kerala,Mumbai,Unknown,Shirt,1.0,1377.78,1377.78,2025-06-05,Debit Card,4.9,Cancelled
ORD00193,George Murthy,48.0,Male,Tamil Nadu,Mumbai,Furniture,Chair,3.0,2903.24,8709.72,2024-06-23,Cash,2.4,Cancelled
ORD00194,Nakul Doctor,52.0,Male,Delhi,Mumbai,Books,Novel,1.0,3711.95,3711.95,2025-02-22,Credit Card,3.7,Pending
ORD00195,Charita Maharaj,34.0,Female,Maharashtra,New Delhi,Electronics,Laptop,2.0,4076.72,8153.44,2026-03-19,Cash,1.7,Pending
ORD00196,Turvi Prashad,40.0,Male,Maharashtra,Bengaluru,Groceries,Milk,10.0,2836.28,28362.8,2025-06-10,Net Banking,2.5,Cancelled
ORD00197,Oscar Gaba,50.0,Male,Maharashtra,Mumbai,Groceries,Milk,4.0,1324.66,5298.64,2025-05-03,Debit Card,1.2,Pending
ORD00198,Garima Zacharia,35.0,Female,Karnataka,Mumbai,Groceries,Oil,8.0,2808.74,22469.92,2024-11-25,Net Banking,4.8,Delivered
ORD00199,Garima Zacharia,63.0,Female,Maharashtra,Mumbai,Furniture,Chair,8.0,1306.97,10455.76,2024-07-24,Debit Card,2.8,Pending
ORD00200,Vasana Tella,36.0,Female,Delhi,Bengaluru,Electronics,Laptop,10.0,1424.26,14242.6,2024-09-23,Cash,2.4,Delivered
ORD00201,Noah Brar,31.0,Male,Karnataka,Mumbai,Groceries,Rice,5.0,365.52,1827.6,2025-09-21,UPI,1.9,Delivered
ORD00202,Neha Madan,61.0,Female,Maharashtra,Chennai,Electronics,Laptop,5.0,2228.72,6686.16,2025-03-11,Net Banking,3.4,Cancelled
ORD00202,Eesha Mitter,38.0,Female,Maharashtra,Chennai,Books,Dictionary,9.0,3532.32,31790.88,2025-08-11,UPI,4.9,Pending
ORD00204,Gunbir Sachdeva,41.0,Male,Karnataka,Bengaluru,Clothing,Shirt,2.0,1718.45,3436.9,2026-03-11,Cash,3.4,Delivered
ORD00205,Panini Ramesh,45.0,Female,Maharashtra,Chennai,Books,Dictionary,5.0,1718.45,4686.4,2026-02-22,Credit Card,2.7,Cancelled
ORD00206,Omkaar Sodhi,65.0,Female,Karnataka,Kochi,Groceries,Oil,6.0,2627.75,15766.5,2024-09-30,Credit Card,1.7,Pending
ORD00207,Aashi Pall,48.0,Female,Karnataka,Bengaluru,Clothing,Jeans,8.0,4987.97,39903.76,2025-07-07,Debit Card,3.9,Pending
ORD00208,Krisha Anne,63.0,Male,Tamil Nadu,Mumbai,Clothing,Jacket,6.0,3806.24,22837.44,2025-07-07,Debit Card,3.9,Cancelled
ORD00208,Samar Mallick,29.0,Male,Maharashtra,Chennai,Clothing,Shirt,4.0,3865.57,15462.28,2026-04-30,Cash,3.5,Delivered
ORD00210,Aahana Madan,50.0,Male,Maharashtra,Chennai,Electronics,Shirt,5.0,1247.77,6238.85,2024-09-06,Debit Card,4.3,Delivered
ORD00211,Lucky Banerjee,25.0,Male,Kerala,Bengaluru,Unknown,Rice,1.0,2008.26,2008.26,2025-10-22,Debit Card,2.9,Cancelled
ORD00211,Prisha Dhawan,28.0,Female,Tamil Nadu,Kochi,Furniture,Chair,1.0,1368.02,6840.1,2024-12-01,Debit Card,2.4,Cancelled
ORD00213,Lajita Mangal,34.0,Male,Kerala,Kochi,Groceries,Oil,1.0,2833.05,10779.66,2025-01-22,Cash,2.5,Delivered
ORD00214,Ira Kapadia,27.0,Female,Kerala,Chennai,Furniture,Chair,4.0,481.7,1926.8,2024-12-09,Cash,2.3,Delivered
ORD00215,Dakshesh Deshmukh,27.0,Male,Delhi,Kochi,Groceries,Rice,2.0,4022.96,8045.92,2025-04-19,Cash,2.3,Delivered
ORD00215,Varsha Hayre,33.0,Male,Kerala,New Delhi,Groceries,Milk,3.0,812.57,8045.92,2025-11-21,Net Banking,4.5,Delivered
ORD00217,Eiravati Oommen,39.0,Female,Maharashtra,Chennai,Clothing,Shirt,2.0,3580.97,7161.94,2024-10-04,Net Banking,3.9,Cancelled
ORD00218,Falan Jaggi,54.0,Male,Karnataka,New Delhi,Groceries,Rice,2.0,4613.77,9227.54,2025-03-15,UPI,4.5,Cancelled
ORD00219,Reyansh Karnik,55.0,Male,Kerala,New Delhi,Groceries,Milk,2.0,4148.8,41488.0,2025-12-19,UPI,4.8,Pending
ORD00220,Veda Gade,60.0,Female,Maharashtra,Bengaluru,Groceries,Oil,1.0,4464.2,41488.0,2025-03-25,UPI,4.8,Cancelled
ORD00221,Lakshit Dora,52.0,Female,Delhi,Chennai,Clothing,Oil,6.0,1219.46,7316.76,2026-01-01,Credit Card,3.4,Delivered
ORD00222,Pahal Hora,56.0,Female,Delhi,Bengaluru,Clothing,Shirt,7.0,2750.83,19255.81,2025-03-10,Debit Card,4.0,Cancelled
ORD00223,Abhiram Sarin,37.0,Male,Tamil Nadu,Kochi,Furniture,Table,7.0,1389.17,9724.19,2026-05-06,Debit Card,1.9,Cancelled
ORD00224,Saksham Raj,37.0,Male,Maharashtra,Kochi,Clothing,Shirt,10.0,1150.21,11502.1,2025-10-26,UPI,1.6,Pending
ORD00225,Saksham Raj,56.0,Male,Maharashtra,Bengaluru,Furniture,Table,10.0,253.16,2531.6,2026-05-21,Credit Card,4.8,Cancelled
ORD00226,Nandini Dhawan,18.0,Male,Kerala,Mumbai,Groceries,Rice,3.0,4231.82,12695.46,2025-09-23,Cash,1.2,Delivered
ORD00227,Ekaja Bajwa,33.0,Female,Tamil Nadu,Bengaluru,Furniture,Sofa,6.0,552.28,3313.68,2026-04-17,UPI,3.2,Pending
ORD00228,Ria Ravi,26.0,Male,Maharashtra,Bengaluru,Electronics,Laptop,2.0,1593.36,3186.72,2024-11-09,Net Banking,3.5,Delivered
ORD00229,Vritti Pai,21.0,Female,Maharashtra,Bengaluru,Electronics,Jacket,7.0,4834.37,33840.59,2026-03-07,Net Banking,2.7,Delivered
ORD00230,Lekha Bail,28.0,Male,Maharashtra,Kochi,Furniture,Table,7.0,1400.87,5603.48,2024-07-25,Net Banking,3.0,Pending
ORD00231,Lekha Bail,28.0,Male,Tamil Nadu,New Delhi,Books,Magazine,3.0,3159.68,9479.04,2024-08-05,Net Banking,2.5,Cancelled
ORD00232,Balvan Rastogi,23.0,Male,Tamil Nadu,New Delhi,Clothing,Jacket,3.0,647.39,1942.17,2026-03-08,Net Banking,3.4,Cancelled
ORD00233,Chasmum Tata,19.0,Male,Tamil Nadu,Mumbai,Electronics,Jacket,2.0,4262.29,8524.58,2026-02-11,UPI,3.4,Pending
ORD00234,Champak Anne,34.0,Female,Karnataka,Chennai,Books,Dictionary,8.0,150.54,1204.32,2026-06-12,Net Banking,3.1,Cancelled
ORD00235,Ekalinga Deol,59.0,Female,Karnataka,Kochi,Clothing,Jacket,1.0,4370.45,4370.45,2025-04-20,Net Banking,4.5,Delivered
ORD00236,Yutika Naik,57.0,Female,Kerala,New Delhi,Furniture,Table,3.0,3230.52,9691.56,2025-09-15,Cash,4.6,Delivered
ORD00237,Ganga Sami,18.0,Male,Kerala,Mumbai,Electronics,Laptop,7.0,1069.64,7487.48,2024-10-23,Net Banking,4.7,Cancelled
ORD00238,Chandani Verma,59.0,Male,Kerala,New Delhi,Electronics,Mobile,3.0,942.58,2827.74,2025-10-30,Debit Card,4.7,Pending
ORD00239,Vasudha Shankar,53.0,Female,Tamil Nadu,New Delhi,Groceries,Rice,3.0,1988.05,5964.15,2025-12-21,Net Banking,2.2,Cancelled
ORD00240,Charita Kota,53.0,Male,Kerala,Mumbai,Books,Novel,3.0,1031.05,1031.05,2026-02-08,Cash,3.7,Cancelled
ORD00241,Ladli Suri,57.0,Male,Delhi,Mumbai,Books,Magazine,9.0,4836.71,43530.39,2025-07-30,Debit Card,1.1,Delivered
ORD00241,Harinakshi Kalita,48.0,Female,Karnataka,Mumbai,Electronics,Laptop,7.0,4352.58,30468.06,2025-05-20,Debit Card,5.0,Pending
ORD00243,Eiravati Shenoy,41.0,Male,Kerala,Mumbai,Groceries,Oil,2.0,4320.06,8640.12,2024-12-26,Debit Card,2.0,Cancelled
ORD00244,Shivansh Sengupta,51.0,Male,Maharashtra,Kochi,Books,Novel,6.0,3769.93,22619.58,2025-06-27,Cash,1.2,Pending
ORD00245,Tanvi Raj,47.0,Male,Maharashtra,Bengaluru,Clothing,Shirt,4.0,2502.11,10008.44,2025-05-04,Cash,3.2,Delivered
ORD00246,Yagnesh Subramanian,42.0,Female,Kerala,Kochi,Furniture,Table,7.0,2512.68,10008.44,2025-05-04,Debit Card,4.2,Pending
ORD00247,Keya Kalita,38.0,Female,Delhi,Kochi,Clothing,Shirt,2.0,1959.0,3918.0,2025-08-30,Debit Card,3.7,Delivered
ORD00248,Keya Kalita,44.0,Male,Delhi,Mumbai,Electronics,Headphones,5.0,874.45,4372.25,2024-11-02,Cash,1.3,Cancelled
ORD00249,Varsha Bir,22.0,Male,Tamil Nadu,Kochi,Groceries,Oil,1.0,1579.3,1579.3,2026-05-13,Credit Card,1.5,Cancelled
ORD00250,Megha Madan,39.0,Male,Kerala,New Delhi,Books,Magazine,3.0,1346.87,4040.61,2025-10-20,Credit Card,1.7,Cancelled
ORD00251,Dipta Acharya,32.0,Female,Kerala,Mumbai,Furniture,Table,3.0,499.65,1498.95,2025-05-24,UPI,3.1,Pending
ORD00252,Bachittar Borra,42.0,Male,Karnataka,New Delhi,Electronics,Headphones,9.0,2380.3,21422.7,2025-04-26,Credit Card,3.7,Cancelled
ORD00253,Irya Hora,37.0,Female,Karnataka,New Delhi,Unknown,Jacket,2.0,2494.66,4989.32,2025-12-21,Debit Card,1.2,Pending
ORD00253,Gaurav Sankar,54.0,Female,Karnataka,Bengaluru,Books,Dictionary,10.0,3302.72,33027.2,2026-02-28,UPI,1.2,Delivered
ORD00255,Vritti Jhaveri,47.0,Male,Tamil Nadu,Kochi,Groceries,Oil,5.0,486.75,2433.75,2024-08-20,Debit Card,2.3,Delivered
ORD00256,Parth Jain,27.0,Male,Delhi,Mumbai,Electronics,Mobile,7.0,1663.92,11647.44,2025-04-21,Cash,1.6,Cancelled
ORD00257,Ikshita Kashyap,27.0,Female,Tamil Nadu,Bengaluru,Groceries,Milk,10.0,1663.92,44763.8,2025-08-09,Debit Card,3.9,Cancelled
ORD00258,Rachita Khare,27.0,Male,Delhi,Chennai,Books,Dictionary,8.0,4807.85,38462.8,2024-10-10,Debit Card,3.2,Pending
ORD00259,Ranbir Shroff,43.0,Male,Tamil Nadu,Bengaluru,Groceries,Milk,9.0,114.09,1026.81,2026-01-16,Debit Card,2.7,Pending
ORD00260,Shravya Pillay,42.0,Male,Tamil Nadu,Bengaluru,Groceries,Oil,4.0,266.07,1064.28,2026-04-19,Net Banking,4.4,Delivered
ORD00261,Samar Pall,49.0,Female,Tamil Nadu,Mumbai,Clothing,Jeans,6.0,2047.66,12285.96,2024-09-08,Net Banking,2.3,Cancelled
ORD00262,Victor Sunder,24.0,Female,Tamil Nadu,Chennai,Groceries,Oil,8.0,3362.56,26900.48,2025-06-04,Cash,4.5,Cancelled
ORD00263,Max Sama,50.0,Male,Karnataka,Mumbai,Groceries,Oil,8.0,1930.24,15441.92,2025-10-20,Cash,3.0,Delivered
ORD00264,Sudiksha Parikh,40.0,Female,Delhi,Kochi,Electronics,Headphones,6.0,2218.82,13312.92,2025-07-28,Cash,4.2,Pending
ORD00265,Ekansh Bassi,49.0,Female,Tamil Nadu,Bengaluru,Clothing,Jeans,1.0,3193.61,3193.61,2024-06-22,Cash,4.2,Pending
ORD00265,Tara Sane,29.0,Female,Kerala,Bengaluru,Books,Magazine,8.0,3573.47,28587.76,2025-02-18,Debit Card,2.3,Cancelled
ORD00267,Jason Divan,38.0,Female,Karnataka,Bengaluru,Electronics,Mobile,4.0,1318.54,5274.16,2026-04-04,Debit Card,2.9,Delivered
ORD00268,Chameli Dasgupta,38.0,Male,Karnataka,New Delhi,Electronics,Laptop,6.0,3297.19,19783.14,2024-08-04,UPI,3.2,Pending
ORD00269,Vaishnavi Agarwal,65.0,Male,Karnataka,Bengaluru,Books,Dictionary,9.0,3297.19,13026.69,2026-01-13,UPI,4.4,Delivered
ORD00270,Ishanvi Dhar,19.0,Male,Maharashtra,New Delhi,Books,Dictionary,5.0,3297.19,3069.4,2024-08-15,Credit Card,2.1,Delivered
ORD00271,Shivansh Parekh,50.0,Male,Karnataka,New Delhi,Books,Dictionary,1.0,4798.07,4798.07,2024-07-16,Net Banking,1.5,Cancelled
ORD00272,Shivansh Parekh,43.0,Female,Karnataka,Kochi,Groceries,Oil,1.0,1762.93,12340.51,2024-07-16,UPI,1.1,Delivered
ORD00272,Ojasvi Lata,34.0,Female,Maharashtra,Kochi,Electronics,Oil,4.0,2078.26,8313.04,2025-08-03,UPI,5.0,Delivered
ORD00274,Harinakshi Suresh,50.0,Male,Maharashtra,Bengaluru,Electronics,Mobile,3.0,876.31,2628.93,2026-04-05,Cash,4.6,Delivered
ORD00275,Fiyaz Kari,39.0,Male,Delhi,Bengaluru,Clothing,Jacket,8.0,2783.94,22271.52,2024-12-20,Cash,2.3,Cancelled
ORD00276,Aahana Gill,20.0,Female,Kerala,Bengaluru,Electronics,Mobile,7.0,4128.51,28899.57,2024-11-01,Cash,4.4,Cancelled
ORD00277,Jatin Gola,40.0,Male,Kerala,Bengaluru,Groceries,Milk,5.0,3753.11,18765.55,2025-01-07,UPI,4.4,Pending
ORD00277,Aradhana Lad,48.0,Male,Karnataka,Chennai,Electronics,Laptop,4.0,1264.51,5058.04,2025-10-09,Cash,3.4,Pending
ORD00279,Manan Dalal,43.0,Male,Tamil Nadu,Kochi,Furniture,Laptop,5.0,1214.32,5058.04,2026-05-02,Debit Card,1.8,Delivered
ORD00280,Dalbir Talwar,41.0,Female,Maharashtra,Mumbai,Furniture,Laptop,5.0,395.77,1978.85,2025-09-24,Net Banking,4.9,Delivered
ORD00281,Fitan Hayer,57.0,Female,Tamil Nadu,Mumbai,Unknown,Chair,3.0,2509.38,7528.14,2026-01-31,Net Banking,2.8,Pending
ORD00282,Watika Rai,42.0,Male,Kerala,Chennai,Unknown,Milk,10.0,3087.03,30870.3,2025-04-13,Credit Card,2.8,Pending
ORD00283,Dakshesh Sundaram,29.0,Female,Delhi,Mumbai,Books,Magazine,5.0,326.18,1630.9,2025-05-12,Net Banking,1.9,Pending
ORD00284,Rehaan Som,48.0,Male,Kerala,Kochi,Furniture,Table,5.0,1034.63,5173.15,2025-06-02,Cash,3.3,Cancelled
ORD00285,Bhavya Mandal,47.0,Male,Kerala,Kochi,Books,Magazine,8.0,1967.33,15738.64,2024-10-23,Net Banking,3.7,Delivered
ORD00286,Isha Mane,22.0,Female,Kerala,New Delhi,Electronics,Laptop,3.0,519.53,1558.59,2025-04-08,Net Banking,1.5,Delivered
ORD00287,Maya Tata,57.0,Male,Tamil Nadu,Mumbai,Electronics,Laptop,5.0,2927.09,14635.45,2025-03-01,Cash,4.0,Pending
ORD00288,Max Issac,22.0,Female,Karnataka,Mumbai,Books,Novel,7.0,854.7,5982.9,2024-10-28,UPI,2.9,Cancelled
ORD00289,Anamika Upadhyay,30.0,Male,Delhi,Chennai,Groceries,Oil,5.0,3959.03,19795.15,2025-07-11,UPI,3.5,Delivered
ORD00290,Urvi Pant,59.0,Male,Karnataka,Bengaluru,Books,Novel,4.0,2847.17,11388.68,2025-02-18,UPI,1.6,Delivered
ORD00291,Anay Swaminathan,50.0,Male,Karnataka,Mumbai,Books,Magazine,8.0,156.75,1254.0,2026-03-30,Cash,4.0,Cancelled
ORD00292,Harini Borah,62.0,Male,Karnataka,Chennai,Books,Laptop,5.0,880.09,4400.45,2024-07-06,Net Banking,3.9,Pending
ORD00293,Chakrika D’Alia,22.0,Male,Tamil Nadu,Bengaluru,Electronics,Mobile,6.0,880.09,4400.45,2024-06-21,Credit Card,4.9,Pending
ORD00294,Imaran Chawla,29.0,Female,Maharashtra,Bengaluru,Books,Magazine,9.0,648.2,5833.8,2026-01-31,Credit Card,1.5,Delivered
ORD00295,Ansh Joshi,21.0,Female,Karnataka,Kochi,Furniture,Chair,5.0,681.13,3405.65,2024-09-04,Net Banking,1.5,Pending
ORD00296,Luke Wable,45.0,Male,Karnataka,Chennai,Electronics,Laptop,4.0,900.37,3601.48,2024-09-06,Net Banking,5.0,Cancelled
ORD00296,Janani Sahni,49.0,Female,Karnataka,Chennai,Books,Magazine,1.0,808.97,808.97,2024-10-11,UPI,3.7,Cancelled
ORD00298,Chakradev Andra,43.0,Male,Maharashtra,Bengaluru,Clothing,Jeans,3.0,1521.31,4563.93,2025-08-21,Net Banking,5.0,Cancelled
ORD00299,Warjas Raj,41.0,Female,Delhi,Bengaluru,Furniture,Table,5.0,2266.97,11334.85,2025-02-25,Credit Card,4.2,Cancelled
ORD00300,Riya Sami,40.0,Male,Tamil Nadu,Bengaluru,Clothing,Jacket,5.0,2766.65,13833.25,2025-04-03,Debit Card,2.4,Pending
ORD00301,Caleb Rout,37.0,Female,Karnataka,New Delhi,Clothing,Jacket,1.0,1099.59,10779.66,2026-05-30,Net Banking,2.5,Delivered
ORD00302,Rishi Bora,43.0,Female,Kerala,Kochi,Books,Magazine,6.0,1099.59,13048.62,2025-01-31,Cash,4.2,Pending
ORD00302,Girish Babu,57.0,Female,Tamil Nadu,Bengaluru,Furniture,Sofa,6.0,3064.31,21450.17,2025-05-01,Net Banking,1.7,Delivered
ORD00304,Meera Trivedi,34.0,Male,Karnataka,Kochi,Clothing,Shirt,6.0,1678.41,10070.46,2025-05-28,Net Banking,4.4,Delivered
ORD00305,Meera Trivedi,42.0,Female,Tamil Nadu,Kochi,Clothing,Jeans,3.0,2376.09,7128.27,2024-07-20,Debit Card,4.3,Delivered
ORD00306,Avi Ganesh,62.0,Male,Kerala,New Delhi,Electronics,Mobile,10.0,3833.02,38330.2,2025-01-24,Net Banking,4.2,Cancelled
ORD00307,Maanas Oza,30.0,Female,Kerala,New Delhi,Books,Magazine,2.0,1593.4,3186.8,2025-01-24,UPI,2.1,Delivered
ORD00308,Chandani Mody,37.0,Female,Maharashtra,Kochi,Furniture,Chair,7.0,1593.4,26532.31,2026-05-20,Net Banking,3.3,Pending
ORD00309,Chandani Mody,34.0,Male,Tamil Nadu,Chennai,Furniture,Sofa,10.0,3042.17,30421.7,2026-04-13,Debit Card,4.0,Pending
ORD00310,Advika Bala,20.0,Male,Karnataka,Mumbai,Groceries,Milk,8.0,1775.09,14200.72,2025-03-05,Credit Card,3.0,Delivered
ORD00311,Bimala Divan,33.0,Female,Karnataka,Kochi,Furniture,Sofa,5.0,4789.38,10779.66,2025-09-28,Net Banking,1.7,Delivered
ORD00312,Keya Merchant,42.0,Male,Tamil Nadu,Chennai,Furniture,Chair,5.0,1896.08,9480.4,2025-08-01,Net Banking,4.6,Delivered
ORD00313,Edhitha Sharma,64.0,Male,Karnataka,Bengaluru,Clothing,Shirt,3.0,1896.08,14190.03,2026-01-18,UPI,3.7,Pending
ORD00314,Edhitha Sharma,54.0,Male,Delhi,Kochi,Clothing,Jacket,10.0,1654.57,16545.7,2025-02-28,Debit Card,4.6,Cancelled
ORD00315,Dakshesh Devan,50.0,Male,Tamil Nadu,Kochi,Unknown,Mobile,10.0,1979.18,11875.08,2026-01-11,Credit Card,2.2,Cancelled
ORD00316,Tristan Subramanian,49.0,Male,Tamil Nadu,Chennai,Electronics,Laptop,2.0,1483.34,2966.68,2026-05-12,Credit Card,2.4,Pending
ORD00317,Hamsini Goswami,58.0,Male,Delhi,New Delhi,Electronics,Mobile,5.0,3803.34,19016.7,2026-04-16,Debit Card,3.0,Delivered
ORD00318,Quincy Sandhu,36.0,Female,Kerala,Chennai,Books,Dictionary,5.0,4819.23,24096.15,2025-03-11,Cash,2.0,Delivered
ORD00318,Matthew Thakur,50.0,Male,Maharashtra,New Delhi,Furniture,Table,7.0,2401.03,16807.21,2024-12-01,Debit Card,2.0,Delivered
ORD00320,Falak Wable,24.0,Male,Kerala,New Delhi,Furniture,Table,6.0,1859.08,11154.48,2026-04-26,Net Banking,4.4,Pending
ORD00321,Yamini Memon,34.0,Female,Delhi,Chennai,Books,Dictionary,8.0,1500.74,12005.92,2026-01-14,Net Banking,1.1,Delivered
ORD00322,Jatin Jani,42.0,Female,Tamil Nadu,Bengaluru,Books,Novel,9.0,279.77,2517.93,2024-12-16,Cash,2.4,Delivered
ORD00323,Rehaan Menon,64.0,Male,Kerala,Mumbai,Clothing,Jeans,6.0,2037.34,12224.04,2025-08-16,Credit Card,2.6,Cancelled
ORD00324,Orinder Som,64.0,Male,Kerala,Mumbai,Groceries,Oil,9.0,4756.84,42811.56,2025-07-27,Credit Card,2.7,Cancelled
ORD00325,Darsh Lalla,60.0,Male,Karnataka,Bengaluru,Clothing,Shirt,8.0,4409.24,42811.56,2026-04-15,Cash,4.1,Delivered
ORD00325,Tripti Aurora,35.0,Male,Karnataka,Mumbai,Clothing,Shirt,7.0,2131.45,14920.15,2026-03-13,Debit Card,4.7,Cancelled
ORD00327,Daksh Varty,18.0,Male,Tamil Nadu,Kochi,Furniture,Table,9.0,4678.29,42104.61,2026-02-25,Credit Card,3.4,Delivered
ORD00328,Daksh Varty,26.0,Female,Delhi,New Delhi,Furniture,Table,6.0,104.25,625.5,2026-06-01,Net Banking,1.2,Pending
ORD00329,Wahab Setty,26.0,Male,Delhi,Bengaluru,Books,Dictionary,6.0,4482.56,26895.36,2025-02-23,Cash,2.8,Delivered
ORD00330,Vamakshi Pillay,45.0,Male,Delhi,New Delhi,Electronics,Mobile,3.0,641.02,1923.06,2025-10-10,Credit Card,2.8,Cancelled
ORD00330,Siddharth Wali,60.0,Male,Karnataka,Mumbai,Groceries,Oil,2.0,1063.53,2127.06,2025-05-26,Cash,1.8,Cancelled
ORD00330,Saumya Dara,42.0,Female,Kerala,Mumbai,Clothing,Jacket,6.0,3069.61,18417.66,2024-10-27,Net Banking,1.8,Delivered
ORD00333,Guneet Sant,64.0,Male,Maharashtra,Bengaluru,Clothing,Jacket,7.0,4708.84,32961.88,2024-07-08,Debit Card,1.1,Cancelled
ORD00334,Anya Grewal,52.0,Female,Karnataka,Mumbai,Unknown,Headphones,8.0,4281.41,34251.28,2024-09-23,Cash,1.2,Pending
ORD00335,Hamsini Gulati,57.0,Male,Delhi,Kochi,Electronics,Mobile,1.0,4725.47,4725.47,2025-06-06,Debit Card,2.7,Cancelled
ORD00336,Theodore Bawa,57.0,Female,Tamil Nadu,Chennai,Clothing,Shirt,3.0,4923.21,4725.47,2024-12-30,Credit Card,1.2,Pending
ORD00337,Nidhi Shan,40.0,Female,Karnataka,New Delhi,Groceries,Oil,10.0,4502.21,45022.1,2024-07-04,Net Banking,1.2,Cancelled
ORD00338,Nitesh Narayan,20.0,Female,Kerala,Chennai,Books,Dictionary,4.0,492.05,10779.66,2025-11-09,Cash,2.9,Cancelled
ORD00339,Jyoti Dyal,36.0,Male,Maharashtra,New Delhi,Furniture,Sofa,4.0,1173.39,9387.12,2026-01-03,UPI,2.0,Pending
ORD00339,Krisha Tella,19.0,Female,Delhi,Chennai,Groceries,Oil,10.0,292.03,2920.3,2025-01-11,Debit Card,1.2,Delivered
ORD00341,Lajita Chaudhary,20.0,Female,Delhi,Chennai,Furniture,Chair,2.0,402.17,804.34,2025-01-26,Cash,3.1,Pending
ORD00342,Neelima Shetty,43.0,Male,Karnataka,Mumbai,Electronics,Headphones,6.0,4730.02,28380.12,2025-01-26,Debit Card,4.3,Pending
ORD00343,Isaac Yogi,65.0,Female,Tamil Nadu,Chennai,Clothing,Jacket,2.0,4172.86,8345.72,2025-09-12,Debit Card,1.4,Delivered
ORD00344,Advay Chakrabarti,30.0,Male,Maharashtra,Bengaluru,Books,Novel,2.0,4172.86,9941.32,2024-10-24,Debit Card,1.3,Cancelled
ORD00345,Yatin Hayre,55.0,Male,Kerala,New Delhi,Electronics,Laptop,1.0,4080.54,4080.54,2025-04-28,Cash,4.1,Delivered
ORD00346,Yatin Hayre,63.0,Male,Kerala,New Delhi,Groceries,Oil,8.0,1920.31,10779.66,2025-08-03,Net Banking,1.3,Delivered
ORD00347,Yachana Hora,32.0,Female,Tamil Nadu,Bengaluru,Electronics,Headphones,4.0,332.28,15362.48,2024-06-30,UPI,1.6,Cancelled
ORD00348,Maanav Thaker,27.0,Female,Kerala,New Delhi,Groceries,Milk,1.0,332.28,10779.66,2026-04-16,UPI,2.9,Pending
ORD00349,Maya Rajagopalan,51.0,Female,Delhi,Mumbai,Clothing,Shirt,6.0,4151.65,24909.9,2024-06-19,Debit Card,1.2,Cancelled
ORD00350,Manya Sama,56.0,Female,Delhi,New Delhi,Electronics,Laptop,4.0,2074.26,8297.04,2025-10-13,Debit Card,4.8,Pending
ORD00351,Manya Sama,31.0,Male,Karnataka,New Delhi,Groceries,Oil,1.0,3548.93,3548.93,2024-08-22,UPI,2.5,Delivered
ORD00352,Laban Kibe,25.0,Male,Kerala,Kochi,Clothing,Jacket,9.0,1160.34,10443.06,2024-10-13,Debit Card,1.0,Pending
ORD00353,Om Bhakta,43.0,Female,Tamil Nadu,New Delhi,Furniture,Jacket,5.0,4924.08,24620.4,2025-01-26,Net Banking,2.9,Delivered
